gene	logFC_121248	t_121248	p_121248	FDR_121248	logFC_41804	t_41804	p_41804	FDR_41804
DOCK2	-0.3232659150579145	-2.3817088434903053	0.018991946077792088	0.03653770257629887	-0.42951637425000083	-1.4654152168043737	0.15053617170548794	0.3554640842250196
DOCK3	0.03655249034749022	0.48275613546256896	0.6302513796915363	0.7017022347440879	1.0732031521999992	2.786786156766574	0.008067885607811133	0.055432948713428805
DOCK4	0.30186667181467164	3.5733253670234224	5.293196142956641e-4	0.001601793691978628	0.015665602300000258	0.13342895936643048	0.8945155916130092	0.9526747933883186
DOCK4-AS1	-0.03508418532818502	-0.9014924179367094	0.3693436032177818	0.4547906374276241	-0.2675953674999995	-0.7028016494745286	0.4862036211239863	0.7018217851961054
DOCK5	-0.369222181467181	-3.285940764698443	0.0013734376713337199	0.0037058285369042927	-0.40745149159999916	-2.0012794363442774	0.0521003974323018	0.1831216586435387
DOCK6	0.16359976833976825	2.831209307003014	0.005537244263975206	0.012460088390840245	-0.15124243154999947	-0.8978002003441373	0.3746036768551625	0.6074812720016661
DOCK7	0.7144608996138989	7.373011590293736	3.6552750906064094e-11	7.757385272776705e-10	0.3325023343999996	2.2299200677516557	0.03136482161463734	0.1333878718637744
DOCK8	-0.5122396293436284	-5.26221693721997	7.33809372610569e-7	4.7003990819781234e-6	-0.3919036674000001	-1.8063930572457907	0.07829894953139362	0.23818165978973643
DOCK9	0.5156637258687252	5.387888396218928	4.247768355381167e-7	2.9112068378893044e-6	0.19171054430000023	1.140840970314432	0.2606439716878274	0.4919556022668381
DOCK9-AS2	0.02307964092664051	0.49853410192220965	0.6191270266919975	0.6920440990509749	0.34026376154999954	0.9190041887539728	0.3635399029575248	0.5968890951804853
DOHH	-0.03985056370656347	-0.9458020352839682	0.3463724428304381	0.4312161477073497	-0.04261207094999935	-0.2918004070745679	0.7719301761676778	0.8912843483108013
DOK1	-0.12791972200772206	-2.291160105822057	0.023905704998649108	0.04457958001162572	-0.3043543959500002	-1.4180530477255036	0.16383166210634711	0.3753652570865826
DOK2	-0.2079483706563707	-3.2083128832776358	0.0017602170887028965	0.004590576948873529	-0.055823471200000314	-0.29479018265732354	0.7696614895568805	0.8900822106502297
DOK3	-0.05922504633204681	-1.4146199852517338	0.16007239979872626	0.22635733685377965	-0.2643811903000002	-1.1017531069906614	0.2770800283355083	0.5101453266344238
DOK4	-0.14679680694980696	-1.4870556521724907	0.13992986839106158	0.2022924454782191	-0.22790064639999966	-1.3172975676748118	0.1951504502151486	0.41594236170195253
DOK5	-0.08508845173745104	-1.4521723345901631	0.1493686385132152	0.21344123980673785	0.7502233762499994	1.528698706942454	0.13412024819257565	0.3325809325423596
DOK6	-0.0870967027027027	-0.9437528271722448	0.34741402260336607	0.4322654712401202	-0.15627821990000004	-0.3176079008807902	0.7524157380556844	0.8792060351270575
DOK7	0.060721722007721954	0.5866667176942649	0.5586585923633404	0.6367566339889832	0.33613678609999975	0.695785558952605	0.4905406465243417	0.7043851530691139
DOLK	0.3690421930501921	5.124919763439554	1.3229935020685203e-6	7.89332903195187e-6	0.3812840949999986	2.7810756926350835	0.008187585346048534	0.05607825693721466
DOLPP1	0.018049648648648338	0.3661582915321401	0.7149671902318335	0.7742297339845139	-0.31917152464999904	-2.3534114185810084	0.023545591825947457	0.11124455926264908
DONSON	0.6314559343629335	5.996787509274862	2.7479547494503314e-8	2.579661266755667e-7	0.28957243514999953	1.7211456496622193	0.09286383253864881	0.2642337409042809
DOPEY1	-0.3043454749034746	-3.8705752413871015	1.86728428971192e-4	6.349700665015381e-4	-0.4140347397499997	-3.3792838783021653	0.0016191342393548124	0.01942693166502219
DOPEY2	0.3356884787644776	2.210707790016662	0.029176159356317892	0.053021636965579204	0.16846503425000078	0.950994069164012	0.34725396733901814	0.5815995958981877
DOT1L	-0.05217619691119745	-0.7116332227764108	0.4782346822685756	0.5616585165418596	-0.2902238443000007	-1.346183360376632	0.185737586443661	0.4035104082601576
DPAGT1	0.4490882857142849	6.118005060421445	1.5676900627903816e-8	1.5536201337530373e-7	0.13114938280000046	0.9539503704653323	0.34577359878454184	0.5802370666018776
DPCD	0.21958396138996086	3.379719290040112	0.0010122424546067242	0.0028430355216346125	0.5149239149999998	2.341003908343854	0.02424321714760547	0.1132408637775095
DPCR1	-0.11320435135135129	-3.0368367941507968	0.003000872790561793	0.007327195623873688	-0.609814133249999	-1.1455629983575661	0.25870675868758014	0.48954614921688155
DPEP1	-0.006733193050192371	-0.09897071846552515	0.9213459953364382	0.941237445740823	0.00823110829999991	0.022267398193852213	0.9823441110730375	0.9925839960793806
DPEP2	-0.4058490463320454	-4.248471932353484	4.596942607458284e-5	1.8514588509542686e-4	-0.6551487558999998	-2.4185831821459347	0.020169596444461	0.10074609218286111
DPEP3	-0.14963021235521184	-3.4949973098055267	6.900983482373764e-4	0.002031354447795352	-0.5870845493499994	-1.4850035251604181	0.14529303274019964	0.34850242609090726
DPF1	-0.08800167181467178	-3.027592986511689	0.003086636281318038	0.007512990827739877	0.2050405880999997	0.5599069886341218	0.5786298024247918	0.7688425398666812
DPF2	0.3476195366795361	5.410042364060833	3.8548348788347096e-7	2.667967646175356e-6	0.37543953504999933	2.5639886649310863	0.01416303297423492	0.0798363452419104
DPF3	-0.23076807722007708	-5.211986148976652	9.112820840966946e-7	5.678349806747464e-6	-2.402837127849999	-5.719495100616002	1.1298690887761105e-6	2.06538170488628e-4
DPH2	0.39017101158301054	6.0708186744112975	1.95164645188225e-8	1.8893709509476895e-7	0.4075868329499998	2.599427670083671	0.012971942653265919	0.07573233186701382
DPH3	0.6435033938223925	5.079411496975025	1.6054371974773364e-6	9.360245338173278e-6	0.42002886295000075	2.008357955331453	0.05131238292083195	0.18155469513286554
DPH3P1	0.024731660231660405	0.6485389312443294	0.5180206042482212	0.5988469046187785	0.5690461080500001	1.5645834950375097	0.12546928839294696	0.3191829529191645
DPH5	0.21370473359073294	4.481156682091931	1.862691183517125e-5	8.315060438216099e-5	0.3141038039499991	3.220613369571875	0.0025248025519270328	0.02612054293912835
DPH6	0.471803220077219	4.444977000428364	2.147744348806657e-5	9.451726243089463e-5	0.11811035470000002	1.0584870119995105	0.2961120979520762	0.5297143475946968
DPH6-AS1	-0.00791486486486509	-0.20698236246386856	0.8364155223786015	0.8746537284060051	-0.24619336569999983	-0.7834848202035171	0.4379049166772533	0.6616193775754168
DPH7	0.08123683783783724	1.5985230761069302	0.11286432646473521	0.16824077938651305	-0.03145405400000061	-0.2207758304249068	0.8263773148142453	0.9196861623428976
DPM1	0.3357003474903468	4.998384069405186	2.260460328664054e-6	1.273220961404173e-5	0.044789175499999015	0.37477881603296104	0.7097822860178605	0.855395793226954
DPM2	0.10212586486486476	1.3167275113505343	0.19073257806621985	0.2626119229492044	-0.00390025809999958	-0.02562152105853566	0.9796851739217287	0.9914902572029107
DPM3	0.38844567953667875	3.6283560116436457	4.3829145537244363e-4	0.0013537063792015854	0.43408301385000053	2.053254935662039	0.04655129653742588	0.1707639719356872
DPP10	-0.07795516216216258	-0.5723514078939022	0.568280001636216	0.645558247197901	-2.32576408475	-5.318903067826118	4.139528976270926e-6	4.3331968884134707e-4
DPP10-AS1	-0.05333716602316603	-0.4268977779136131	0.6703082713636845	0.7361276164667927	-2.7276704234499975	-4.50599528570272	5.5238889875069765e-5	0.002182293465371082
DPP10-AS3	-0.026540482625482635	-0.7320326227622824	0.46574294644789116	0.5495094816988109	-0.6718404463499997	-1.3351228776980468	0.18929984384566584	0.4079896466040592
DPP3	0.3733400888030882	5.509267920639188	2.48952527722771e-7	1.8057566974169516e-6	0.3496842974999989	2.2720754330687805	0.02846779253333498	0.12536418016600162
DPP4	0.16037174517374467	1.0392893175317577	0.3010041088528732	0.38436996653223077	0.167940551000001	0.7825473531612389	0.43844918073556227	0.662056436799992
DPP6	0.026291996138995924	0.4159146885300508	0.6783022569556156	0.743312004508691	-0.25645099634999974	-0.5290873424509261	0.5996357727426792	0.7839807097530523
DPP7	-0.48409128185328065	-4.3791295613497105	2.7781132689345782e-5	1.1927351492110637e-4	-0.24509874704999965	-1.1619041147919331	0.2520827716030154	0.4834308851873749
DPP8	0.39559523166023064	7.3970161753353985	3.243164268201223e-11	7.040773685247624e-10	0.19994820795000093	2.028683485256796	0.049106915974925155	0.17674102303152664
DPP9	-0.06783887258687202	-1.1463382150069414	0.254202656447052	0.3339576268687475	-0.12349495549999925	-0.7015363862108648	0.4869841557393756	0.7021519413931622
DPPA2	-0.16298522007721947	-4.650011813908203	9.496329691053916e-6	4.6017745549007754e-5	-1.2597335717999985	-1.9772028324072988	0.05485979843713163	0.18924281563636605
DPPA4	-0.019914216216216387	-0.4521487801944405	0.6520736249950503	0.720615929052435	-0.7818129241999999	-1.5168898779693172	0.13706957622942365	0.3370067933922264
DPPA5	-0.03141389189189193	-0.7021205609984995	0.48412272832464665	0.5674095748516185	-0.5604564683000001	-1.216371141553172	0.2308921798382896	0.45902006836248527
DPT	-1.6634351853281832	-8.142074473142705	7.529281378326378e-13	2.776883336342363e-11	-3.1366128173	-3.845075576385632	4.178014952871294e-4	0.008209969220398306
DPY19L1	0.10698244787644738	1.2228119236722121	0.2240770499282874	0.30024219929383555	0.029162980649999667	0.16308520062259113	0.871263206299791	0.9409486906285054
DPY19L1P1	0.4823558378378378	6.429516777545226	3.625442207979494e-9	4.326069355467797e-8	0.21027107900000006	0.9790763747361787	0.33336044388695707	0.5682341225210737
DPY19L2	-0.04178146718146707	-0.489043590423364	0.6258079853225371	0.6979452785302581	-0.8376139978999998	-1.6436461842734362	0.10799889067649932	0.2908269211297214
DPY19L2P2	0.41990362934362907	2.933650362035249	0.004096173068418919	0.00957852595986081	0.24670800220000005	0.858811866881945	0.39550385859829795	0.6248834570081911
DPY19L2P3	0.0224982471042469	0.7079774163467277	0.4804928073446548	0.5638843352486123	0.17193534685000025	0.3393389704344076	0.7361094878210068	0.8705862452296687
DPY19L2P4	0.08489201930501901	1.8979618660608983	0.06038566394051986	0.0990102772064618	0.8262935863500002	3.587839574821371	8.905335551360894e-4	0.013480707324199969
DPY19L3	0.07803095366795364	0.9442234150658558	0.34717465174399165	0.43206649118296525	0.03871426745000028	0.3022133399380918	0.7640375624379312	0.8861222593150094
DPY19L4	0.09432509266409324	0.9950418065364441	0.3219523373119839	0.40613033799212517	0.20548611094999988	1.4426362911527848	0.15682025934266255	0.3647680818521106
DPY30	0.47717289189189094	5.900744192145821	4.271447069607251e-8	3.8190212949102563e-7	0.167907716499999	1.6125088176880624	0.11462529730393939	0.30183320327473595
DPYD	-0.5891420849420836	-3.549570146901334	5.73898809666793e-4	0.0017214590191232417	-0.6886150129999996	-3.287534462841953	0.0020958428227363826	0.02313083151851067
DPYS	-1.2951556949806926	-4.2771427492240095	4.1193325586459035e-5	1.6821445682039485e-4	-0.7353947866999994	-3.078527011905309	0.0037269214478680684	0.0333008466642185
DPYSL2	8.817953667958858e-4	0.006159928208754281	0.9950965459987299	0.9964970926789394	-0.14279853389999977	-0.6632395565028871	0.5109384497225649	0.7201272577954486
DPYSL3	0.07614357142857187	0.4775118546700911	0.633967965836294	0.7050462761164061	0.020955831600000075	0.06858185955037575	0.9456602787875512	0.9758060133690583
DPYSL4	-0.11766544787644766	-3.5899977242274246	5.000083538726409e-4	0.0015246259772626234	-0.05270713380000032	-0.14682754449673485	0.8839973205270056	0.9471306562293234
DPYSL5	-0.13658015444015448	-3.101620434829493	0.0024589804922904115	0.006151834692213148	-0.32160873305	-0.7951930334544884	0.43114152515290793	0.6565983707285252
DQX1	0.27258661776061704	2.56386547627847	0.011734006123770636	0.024091537065633096	0.04519764250000016	0.07877695250398384	0.9375983623803998	0.9726404375936292
DR1	0.5665554980694971	6.186897579402824	1.1370486094673876e-8	1.1772593242143781e-7	-0.36260125554999983	-2.109841185357015	0.04110337262595641	0.15793326421035192
DRAIC	-0.8990049884169875	-3.0028986177167827	0.0033269858558438166	0.008004858237160772	-0.3472504260000002	-0.6285738210555002	0.5331607231840593	0.7369843334100442
DRAM1	0.2802873938223937	2.444708981250061	0.01612351594277627	0.031714878587866195	0.49715164394999967	2.6539947716500576	0.011316652538341762	0.06941328811285066
DRAM2	0.5145075907335898	5.343694415490517	5.15212802254333e-7	3.4484381807503097e-6	-0.29596538629999897	-2.1461168179843373	0.03791301926876718	0.1499221792680408
DRAP1	0.4133718996138993	5.8852623064785154	4.5848178408301444e-8	4.0608119906994354e-7	-0.22847275325000063	-1.6058289577966582	0.11608925573147559	0.30436176689487626
DRAXIN	-0.12684089189189166	-3.4425690104016264	8.223324668780858e-4	0.002370553690961967	0.2406576777500004	0.6542957152135993	0.5166234286200422	0.7243130766966189
DRC1	-0.03242979922779952	-0.8031299413717043	0.4236733225007635	0.5089835855944722	-0.4743704541000001	-0.9380927025011974	0.35376321437774383	0.5880644354546126
DRC3	-0.04625973359073343	-0.8119650776277684	0.4186075362875311	0.5038438409153247	-0.2529462390999996	-1.0310308342681032	0.3086503896485178	0.5428583381326171
DRC7	0.04802096138996094	1.0269851569395325	0.3067347243173214	0.39040433316217266	-0.1324449792000002	-0.26470685273954353	0.7925791607930998	0.9022908983008321
DRD1	-0.10649447490347501	-2.0299603448353407	0.04483228909442632	0.07692791049503675	-0.7673715779999994	-1.7653682073658046	0.08504842023489445	0.2505711627449552
DRD2	-0.024228289575289955	-0.6715710626590434	0.5032986574448071	0.5853049814725466	0.13194607560000005	0.5582616256410154	0.5797421319165952	0.7695344517684705
DRD3	-0.08020167181467146	-2.1432739459290064	0.03434814140140113	0.0610038471509372	-0.7719292608999992	-1.4627676097070503	0.15125618900967538	0.3564086843238105
DRD4	-0.03705281853281855	-1.0717147689994921	0.2862503491912318	0.36899578346411055	0.25096591224999987	0.9789953533434669	0.33339998614150346	0.5682402177024308
DRD5	0.06397000772200764	0.652287325139814	0.5156093678554793	0.5964398074427142	0.25863804394999973	0.4671617097160051	0.6428903429562973	0.8136843911286633
DRG1	0.3277117567567557	4.92147651225902	3.118974217695503e-6	1.7029881063637117e-5	0.35940533545000114	2.88751061729798	0.006206493465216797	0.04675317941783298
DRG2	0.15114246718146657	3.7513121158625298	2.855229925860803e-4	9.254927220570711e-4	-0.10791307854999929	-0.6840513808918786	0.49784215383625685	0.7101351063868915
DRICH1	-0.049564347490347854	-1.4337454961031806	0.15454965752037425	0.2195897256721555	0.13472778854999948	0.48551465752920525	0.6299301632244423	0.8042534828396111
DROSHA	0.6627257837837832	8.715502437090274	3.949946118270422e-14	2.1752703268540887e-12	0.4392733833999989	4.22335315940984	1.32816750954103e-4	0.0037816266799798465
DRP2	-0.25226407335907325	-5.113236011235705	1.390502943069293e-6	8.244102077019988e-6	-0.4165150305000004	-1.010329385113187	0.3183416427834597	0.5518087193149028
DSC1	-0.033903208494208296	-1.003707955500563	0.3177752665237758	0.4019634455248994	0.19329247785000003	0.4085249634781149	0.6850424777469576	0.8402657818759833
DSC2	0.03800325482625535	0.32299730807027066	0.7473252382923092	0.8007371642484782	-0.06866965495000037	-0.3052486328828898	0.7617416610761126	0.8847803477888017
DSC3	-0.07327170656370689	-1.8741967622269458	0.063620693489483085	0.10347222022255892	-0.06992859545000069	-0.12546413017607466	0.9007774671948341	0.9550287280239895
DSCAM	-0.29237862934362874	-6.1635784959334625	1.2678470170465707e-8	1.2929899747685913e-7	-0.49737286069999914	-1.0308417389014894	0.30873798800816954	0.5429246122184084
DSCAM-AS1	-0.13530497297297284	-1.177825552592198	0.24146927594774653	0.32020733721600403	0.1872638822500002	0.4086867860759327	0.6849246569888674	0.8402462419067911
DSCAML1	-0.05624204633204626	-1.354770384121529	0.17833350807285267	0.24789371851931521	-1.0866163420499988	-2.5345006858024526	0.015229513849280313	0.08391804087230259
DSCC1	-0.05045854826254827	-1.2714896298967515	0.20630095055534206	0.280689553254338	0.42210858284999975	2.1508692253032944	0.03751166675886527	0.14898126609641993
DSCR10	-0.07259409266409297	-2.2185311784367254	0.02862252256334733	0.05212438119049766	-0.37319323915000024	-1.09385140260125	0.280489812774035	0.5135366050289111
DSCR3	0.10420150579150514	1.42732710437492	0.15638645245455626	0.22183726770420362	0.01425894794999956	0.0783045714009772	0.9379717645976673	0.9726404375936292
DSCR4	0.009800857142857233	0.27984475152416016	0.7801348318309325	0.828586152864522	0.05627761029999993	0.16528439531359065	0.869543222954392	0.9400712553514681
DSCR8	0.5820531119691114	2.7195598072289853	0.007625210757329745	0.016532563500866536	1.1144431287	2.0826507034137083	0.04364710963549168	0.16415207052227704
DSCR9	-0.03109384555984586	-0.8343017834372026	0.4059626665950842	0.4913975786791423	-0.016451310150000738	-0.040519440906469535	0.9678782963440745	0.9859631254272105
