injury_set	rank	gene	beta_injury_index	t	p_value	FDR	selection_rule
HBV_INJURY_EXTENDED_7792	104	TNFSF13B	0.4883944438994656	7.571249358478882	5.913473639764307e-12	1.2261396656584911e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	105	SIRPG	0.45247974973118743	7.5710912621895865	5.9184785957864e-12	1.2261396656584911e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	106	IGK	0.739456568904093	7.568209245317128	6.0104558598827366e-12	1.233447606792728e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	107	ZNF710	0.14956099963874586	7.564053330329163	6.145588249166877e-12	1.2413566984386564e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	108	TRIM69	0.48402248024087596	7.562185221339347	6.2073079309646586e-12	1.2413566984386564e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	109	IPCEF1	0.29814991890125747	7.56179751416145	6.220194002198021e-12	1.2413566984386564e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	110	NOD2	0.3700836259004999	7.55306954537334	6.517402059018365e-12	1.2888458817256954e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	111	C12ORF4	0.2773344633097154	7.547935999048527	6.698740589792094e-12	1.312772108556283e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	112	BIRC3	0.31824526850716234	7.545032300379504	6.8035163641248045e-12	1.3137178092986632e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	113	TOX	0.6270050102063297	7.544460179580298	6.824351236645471e-12	1.3137178092986632e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	114	KLF6	0.35082643911536743	7.530494518750164	7.353015153286597e-12	1.3955196088473417e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	115	TRAFD1	0.19722023725852034	7.529869732823992	7.377591827216674e-12	1.3955196088473417e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	116	MYLIP	0.27622501370657176	7.523250147695626	7.643033627850176e-12	1.4332664698846974e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	117	CELF2	0.4875109333136546	7.519150402485257	7.812154455457655e-12	1.4524597937570118e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	118	H2AFY	0.2302921374664463	7.51693666136324	7.905011084103384e-12	1.4572686958686519e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	119	GPRC5B	0.5492491268202498	7.514906034918644	7.991148181051326e-12	1.4607684569950378e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	120	TCF19	0.4081513293691866	7.505904739216338	8.384309643070454e-12	1.5172222375995592e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
HBV_INJURY_EXTENDED_7792	121	TRAF5	0.5301358628323354	7.504675339270336	8.439474589690923e-12	1.5172222375995592e-9	positive_beta_FDR_lt_0.10_ranked_by_FDR_and_moderated_t
