gene	logFC	AveExpr	t	p_value	FDR	B	dataset
ABCC6P1	-0.2107550665999999	9.6450227355	-0.8535745047258022	0.3983661361431603	0.6273722995791076	-5.970799291267963	GSE41804
ABCC8	-0.0866902867999997	3.8354657387	-0.2652417735325846	0.7921699596135873	0.902095728495669	-6.294250134669034	GSE41804
ABCC9	-0.6020639957499999	9.783100226575	-1.721643513141501	0.09277262300063166	0.26406153863906945	-4.91082971773554	GSE41804
ABCD1	-0.049383640349999834	6.669217250225	-0.28186631605775786	0.7794827495939439	0.8954599241713239	-6.2897439205029055	GSE41804
ABCD2	-0.11903946624999902	3.753760375275	-0.22742980890984424	0.8212348738661287	0.9167552030587779	-6.3034828391126965	GSE41804
ABCD3	-0.6064497974999996	12.62970184425	-5.097072125933055	8.457768781584964e-6	6.698178312283951e-4	3.541792148637871	GSE41804
ABCD4	-0.5140133101000004	8.92204596615	-3.24917228460395	0.002332431127337513	0.0247378714348966	-1.690898735773894	GSE41804
ABCE1	-0.13046420330000053	10.76847131535	-1.0356333154683577	0.30652354910487045	0.5410863234340864	-5.803901886835224	GSE41804
ABCF1	0.293584138999998	10.9330933365	2.232279924830397	0.031195961526997336	0.13296598685788738	-4.000870032754705	GSE41804
ABCF2	0.5573343655000018	10.16420641435	3.4180958628770703	0.0014503294003668087	0.01814204453489315	-1.2560768076006594	GSE41804
ABCF3	-0.3123877663	7.72443093325	-2.0981774512623703	0.04217814755307255	0.1605440484339622	-4.258246619845133	GSE41804
ABCG1	0.1797762521000004	9.0388204173	0.8511427939382055	0.39969948293647695	0.6285904317753892	-5.9728195612679515	GSE41804
ABCG2	-0.8881279400499994	10.396672035075	-2.6103350024886978	0.012624281180458843	0.07452370471941318	-3.2112122924500306	GSE41804
ABCG4	-0.0026965535000004776	4.31294729445	-0.005526580361194101	0.9956176091096336	0.9982793201641788	-6.329125863995428	GSE41804
ABCG5	-0.7462005949500005	10.828411488024999	-2.7359002174473157	0.009194241204093857	0.060698734116131615	-2.929575637986649	GSE41804
ABCG8	-0.5848655669000006	9.74514633375	-1.975531394045527	0.05505596995833769	0.18963337536054028	-4.482452796548446	GSE41804
ABHD1	0.3229404757499996	6.091560139075	1.0924132825272774	0.28111356496186657	0.5140588775359552	-5.745608247788413	GSE41804
ABHD10	-0.2474468315499999	10.880903301225	-1.9835658425049123	0.05411851365296783	0.18742875776038995	-4.4681007908542245	GSE41804
ABHD11	0.19242894535	8.522319512025	1.173243622018177	0.24755887614168687	0.4787223960094332	-5.657588723219608	GSE41804
ABHD12	-0.20929323844999959	8.790735346125	-1.1547715348542398	0.25495877838944336	0.48628832146475764	-5.678221602372961	GSE41804
ABHD13	-0.17227258774999987	8.400822299475	-0.9756732320887344	0.33502404146305775	0.5699810710109413	-5.8622582231197224	GSE41804
ABHD14A	-0.4471906758500005	6.979765957025	-2.676908021594563	0.01068141748019568	0.06680646188806688	-3.063026742005316	GSE41804
ABHD14A-ACY1	-0.9659385671999999	10.849975390900001	-5.129608390025234	7.6183351830418085e-6	6.325253634988873e-4	3.640140887172395	GSE41804
ABHD14B	-0.7572950606499993	10.474378335675	-4.16647245635997	1.5814588130500456e-4	0.004268268263633255	0.7962659145340867	GSE41804
ABHD15	-0.8521273127499993	8.400918607375	-2.9768872471110517	0.004898645869834901	0.03967246597413202	-2.3645688888133067	GSE41804
ABHD16A	0.09530674855000042	10.130881879625	0.9581319861779183	0.3436867883631898	0.5781016701502745	-5.8787040621819795	GSE41804
ABHD16B	-0.16296259129999993	2.74020213355	-0.7208013916897201	0.47517601745333227	0.6923775140774557	-6.072935679679125	GSE41804
ABHD17A	0.21813657825000024	4.835252339975	0.4422078936555572	0.6606936158742551	0.8251362808526251	-6.2323154262279585	GSE41804
ABHD17B	-0.0017732278999997976	10.0600447731	-0.014837982381204519	0.9882343639665665	0.9951037086018453	-6.3290317387634785	GSE41804
ABHD17C	0.3803407180999994	6.9487884376	1.549505233294933	0.12904776191180614	0.324379011424488	-5.172422290799815	GSE41804
ABHD18	-0.6106751814000002	9.88643529035	-4.025695705649614	2.428080664042916e-4	0.005583416745242155	0.3967922973997311	GSE41804
ABHD2	-0.5769760635000002	12.84371602475	-3.8079151911396227	4.6664056845924673e-4	0.00875844772063083	-0.20996637377118255	GSE41804
ABHD3	0.14132341390000117	10.5018852453	0.8722438885878072	0.38822223738289074	0.6188172001018555	-5.955103888643871	GSE41804
ABHD4	0.45954164790000096	7.4382088979	2.441281190097364	0.01910081847867	0.09726126038541867	-3.57554581008598	GSE41804
ABHD5	0.10338922289999969	9.42791191255	0.6601995571197358	0.5128669551239317	0.7216114598799677	-6.11397874155679	GSE41804
ABHD6	-1.0824555704999999	10.40698401275	-6.183615987459236	2.4951711591162164e-7	9.105281384094537e-5	6.860431824825973	GSE41804
ABHD8	0.1580205796499995	4.907262580875	0.3262165703557834	0.7459418885224566	0.8754976745996006	-6.276388772246492	GSE41804
ABI1	0.2601826930000003	11.269064142	2.2799230579371583	0.027955667472128062	0.12392900642372157	-3.9064553464663465	GSE41804
ABI2	-0.7645639710500001	11.690077505975	-3.4856808927131473	0.001195763997569098	0.01613613786545942	-1.0787897970809528	GSE41804
ABI3	-0.18934527855000088	7.484687980925	-1.1248740443312997	0.26727144577630035	0.4993091514919153	-5.710967462480288	GSE41804
ABI3BP	-0.6547174352499988	7.155990998175	-1.971177509470401	0.0555698221660945	0.19060396429817938	-4.490210270295774	GSE41804
ABL1	0.18198606569999898	8.377715490449999	1.4431392445963243	0.15667931363651907	0.36458731287478935	-5.321876301023181	GSE41804
ABL2	0.5948191569999984	9.82799124375	4.574651476749615	4.453638782217243e-5	0.0019394881750518095	1.981400132271201	GSE41804
ABLIM1	0.01028104950000019	11.76101628125	0.06781482984715835	0.9462670629023108	0.9758940287659527	-6.3268583653155455	GSE41804
ABLIM2	-0.05947580154999923	7.409285539075	-0.2765041373981678	0.7835684887443826	0.8977162951841245	-6.291227186333205	GSE41804
ABLIM3	-0.6866047183999997	11.2200551728	-2.723308328829222	0.009494595575861478	0.062004184197452634	-2.9582269878315905	GSE41804
ABO	-0.5800783407000005	8.57087337675	-2.756082159952624	0.008731131646428273	0.058662434908384305	-2.883467909411782	GSE41804
ABR	-0.4208721789999999	7.71301814935	-2.1640140809688915	0.03642101979505855	0.1465260668766245	-4.133453675906411	GSE41804
ABRA	0.41973971769999957	3.5293526191	1.0635376608197813	0.2938446832168983	0.5274800622229071	-5.775620555526309	GSE41804
ABRACL	-0.6352544605	9.96241377625	-2.510499689861238	0.016151142114060914	0.08696430554632849	-3.4284913179411434	GSE41804
ABT1	0.08877222454999886	7.156134181125	0.5652515809435253	0.575023846403923	0.766498788579235	-6.171184232470599	GSE41804
ABTB1	-0.5990607454000002	5.8599324108	-1.3695439134069916	0.17838310714324906	0.3924796103556701	-5.4196871129998705	GSE41804
ABTB2	-0.14459503654999997	9.224664237575	-0.7449007021663973	0.46063692417413726	0.6802141749752229	-6.055639130245321	GSE41804
ACAA1	-1.3431561404999985	12.93519819725	-7.658130510168155	2.1467460352744135e-9	1.167454162633108e-5	11.326355869108871	GSE41804
ACAA2	-0.7749484030000002	14.1380682585	-4.439427299257223	6.80119861943654e-5	0.0025160964892619567	1.5848091457537956	GSE41804
ACACA	0.5800875348999995	9.38450549865	2.686213671554642	0.010432951230052917	0.06575089933637346	-3.0421078596892417	GSE41804
ACACB	-0.8213693540000001	13.707268812	-3.8341769968261343	4.3158767391849516e-4	0.008341082625557586	-0.13757573670456313	GSE41804
ACAD10	-0.4335284727499997	8.618915242775	-2.9942812209054566	0.004676230740929177	0.03854567916158863	-2.3226091158229574	GSE41804
ACAD8	-0.3361227305999992	9.6755479461	-2.6592478995295097	0.01116801722183726	0.06880143829697703	-3.1025887005071953	GSE41804
ACAD9	-0.07341883059999987	8.88576086835	-0.5486571259427071	0.5862558248974243	0.7736485658210187	-6.180287733039449	GSE41804
ACADL	-1.6288054476499991	8.559215152825	-3.1913463297944804	0.0027375009496364887	0.02731598998047823	-1.836882714757695	GSE41804
ACADM	-0.7979166025499992	10.844607923225	-3.9949088994858277	2.665036947188469e-4	0.006007518001263292	0.31015776547217033	GSE41804
ACADS	-0.7726646733499992	9.013735204525	-3.5815331574815605	9.069753090779602e-4	0.01358776439281878	-0.8242904313933828	GSE41804
ACADSB	-1.249695862599999	11.1235801587	-3.966450803607764	2.9039595705269235e-4	0.006355113937391566	0.23031919703704506	GSE41804
ACADVL	-0.9536621040000011	12.450235403499999	-4.789717416439842	2.2574435482736143e-5	0.0012400547854948467	2.6189437916609393	GSE41804
ACAN	0.6704837364999995	5.2690301226	1.5942777922099824	0.11865675036984373	0.3087857747093206	-5.106700769802062	GSE41804
ACAP1	-0.5906455830499996	7.545439325125	-3.2537718796052024	0.0023027805014653167	0.02457918756053731	-1.6792223885285127	GSE41804
ACAP2	0.324833263700002	10.59270172715	2.7233925366736145	0.009492557164966955	0.062004184197452634	-2.9580356805612196	GSE41804
ACAP3	-0.15516576315	4.176163746075	-0.3274243585600305	0.7450350877735992	0.8749526677287213	-6.275997961433157	GSE41804
ACAT1	-0.6904203239999998	13.9363986775	-3.7558709275793194	5.444196524759438e-4	0.009707180901892792	-0.3527596506751216	GSE41804
ACAT2	-0.38861776634999934	11.052416072325	-2.085523893061762	0.04337194834526907	0.16365481220375336	-4.281880195892332	GSE41804
ACBD3	0.32089099539999855	10.64749255775	2.283806658156841	0.027705288875706474	0.12328859960242793	-3.89869184673368	GSE41804
ACBD4	-0.7926146107499996	7.409750398775	-2.9677701171521744	0.005019153045039884	0.04043764303287133	-2.38650106971177	GSE41804
ACBD5	-0.38511977549999993	11.35608526175	-2.4858563065176122	0.017150080517424435	0.09044507479715073	-3.4811885319635736	GSE41804
ACBD6	0.7576335023999997	9.8393374293	5.835835337338785	7.739758668720052e-7	1.6506173560849733e-4	5.793958522628074	GSE41804
ACCS	-0.5961649231499987	8.067255808425	-2.1222620968406796	0.03998535809803179	0.15515545749312978	-4.212948479837732	GSE41804
ACD	0.04965088110000037	7.3108326327	0.3053786015138297	0.761643400949042	0.8847803477888017	-6.282905172531537	GSE41804
ACE	-0.0706618753500001	5.376528946875	-0.2068606219481944	0.8371562530862336	0.9248549886076162	-6.307911698511632	GSE41804
ACE2	-0.9204769044999996	7.55206194755	-1.165678506775754	0.2505703843420241	0.4821030931003052	-5.666075713399785	GSE41804
ACER1	-0.11996113285000023	4.025222044825	-0.2789121934030638	0.78173288467813	0.8967008774732842	-6.290564589032853	GSE41804
ACER2	-0.7162704193499998	6.435187113725	-2.379776686848808	0.022122842641694195	0.10642153825404109	-3.703672505116245	GSE41804
ACER3	0.19959053139999994	8.0487907786	1.0185087352338908	0.3144880850019378	0.5482496644532099	-5.820905308670973	GSE41804
ACHE	-0.7163550778499994	5.998059623825	-2.008147923798554	0.051335614820676514	0.18160735553653867	-4.423894753204531	GSE41804
ACIN1	-0.24498225895	9.426365781025	-1.7937768957785785	0.08032473442352299	0.24170755954003256	-4.79416792501646	GSE41804
ACKR1	-0.6662545528499997	3.363105351725	-1.2093153282112836	0.23356087052739874	0.4624237386531814	-5.616419007690553	GSE41804
ACKR2	-1.6297262130999999	7.1999160231	-3.2885425620935846	0.0020899445121413526	0.023077443133305	-1.5906524823799781	GSE41804
ACKR3	0.8541119664499998	10.113537851225	1.9745380706737041	0.05517284037003538	0.1898636698094806	-4.4842238699719195	GSE41804
ACKR4	-0.4560247177999992	7.9616714296	-2.2811511909245974	0.02787627094534633	0.12373140674013063	-3.904001342232813	GSE41804
ACLY	0.7118836199999999	11.21899517	3.5688298412536126	9.409847016911569e-4	0.013905733842315037	-0.8582200576650809	GSE41804
ACMSD	-1.0644000061999992	11.0526038474	-2.897296132518408	0.006048820449257277	0.04589466035322412	-2.5545916297480993	GSE41804
ACO1	-0.6106876319	11.52514368555	-3.8003432540557722	4.772485369529672e-4	0.008859856330707305	-0.23079688668802145	GSE41804
ACO2	-0.2624489167500001	8.861107841775	-1.4997115312429745	0.14145237300316726	0.3428203603014892	-5.243566113089653	GSE41804
ACOD1	-0.6569247429000004	4.9126671446	-2.00632110835072	0.051538067058885105	0.18195907445462803	-4.427195161295147	GSE41804
ACOT1	-0.803688026599999	9.42686561765	-3.72214991718908	6.01350010650041e-4	0.01044821627928941	-0.4447954964759928	GSE41804
ACOT11	-0.831212752649999	6.287874879775	-1.5871165495736546	0.12027155306939115	0.310942131437897	-5.117323413971883	GSE41804
ACOT12	-1.4846587143999992	10.4207507333	-3.897630634612753	3.570912138939501e-4	0.007369834132670869	0.03823823125918224	GSE41804
ACOT13	-0.591126433499999	11.65529889575	-3.1178847362492808	0.0033486025854071815	0.031106944223691896	-2.02012427692871	GSE41804
ACOT4	-0.16356035560000037	8.5588852778	-0.7467115094872592	0.45955498257068317	0.6791938307973401	-6.054317135938531	GSE41804
ACOT6	-0.2716658132	5.7500241394	-0.8369154838369415	0.4075562218028034	0.6363001860960584	-5.984528258662905	GSE41804
ACOT7	-0.06515995185000023	9.105237641125001	-0.5027631957538763	0.6178565736012538	0.7962965819106401	-6.204072245657567	GSE41804
ACOT8	0.10860868204999988	6.996580708475	0.5436335303557779	0.5896767561451446	0.7766552722466293	-6.182990946976694	GSE41804
ACOT9	0.33500511904999947	9.667149390275	2.0369160887947837	0.04823737184447572	0.17470988174040633	-4.371599932519075	GSE41804
ACOX1	-0.46399423499999937	13.248986598	-2.361507757016898	0.02310016217198651	0.10970666528999694	-3.741261751808296	GSE41804
ACOX2	-1.0263455785000002	10.2693779688	-3.0172140023820133	0.004397461450000457	0.037076736016224784	-2.26705549162791	GSE41804
ACOX3	0.02437882914999953	9.644222764425	0.11238212221817953	0.9110761520812148	0.959272305690278	-6.322872839424205	GSE41804
ACOXL	0.32167054780000004	4.12054790945	0.7521944327602342	0.4562880007914297	0.676225158823816	-6.0502952631195095	GSE41804
ACP1	-0.09532075699999949	11.4084151245	-0.7815151763341848	0.4390488966821071	0.6624697189262214	-6.02830301659807	GSE41804
ACP2	-0.4508345363999991	8.8249371657	-3.025814809302884	0.00429699739965847	0.03656986871469902	-2.2461527539377704	GSE41804
ACP5	-0.2676368354500002	7.682137837275	-1.3306392616486231	0.19075867861343046	0.40999639718189435	-5.46951375353759	GSE41804
ACP6	0.3646196410499999	9.604983502975	1.9744821251616642	0.05517942906888872	0.1898636698094806	-4.484323597893102	GSE41804
ACPP	-0.7964553249999996	5.4582125265	-1.6333632459238627	0.11015156349833186	0.294617848368279	-5.047985516809073	GSE41804
ACPT	-0.10283435410000075	7.71278311525	-0.5589816909424744	0.5792552116856565	0.7693106184625488	-6.174655190510678	GSE41804
ACR	-0.3665196143000002	3.01932880365	-0.6920111492934167	0.4928827110468109	0.7061341457509192	-6.0928724333909825	GSE41804
ACRBP	-0.1999545879500003	6.759109373725	-1.0343958492307828	0.30709439885471507	0.5415281608457269	-5.805139599134158	GSE41804
ACRC	0.05700524085000019	6.969131081775	0.3334879214571966	0.7404881597174008	0.8728217163237082	-6.274014235005323	GSE41804
ACRV1	0.04536061900000048	5.37399954155	0.1567707392724286	0.8762052097342108	0.9426492444241156	-6.316945196502729	GSE41804
ACSBG1	-0.6417961559999994	4.93287599645	-1.4966933753893032	0.14223382679222582	0.3441232826394493	-5.2478119205340015	GSE41804
ACSBG2	0.5092092827499999	5.136630329775	1.5622126752694394	0.1260265743822347	0.3201887050554269	-5.153936831480431	GSE41804
ACSF2	-0.32406204599999916	9.4320944089	-1.716254336643241	0.0937639067571439	0.2655443644952677	-4.9193810437539165	GSE41804
ACSF3	-0.15796819524999925	7.842338053225	-0.5864382573610449	0.5608388250146124	0.7571950695470993	-6.159173798974101	GSE41804
ACSL1	-0.6177752380000002	13.423526512	-3.5178782398401136	0.001090110310043002	0.015220262884701812	-0.993695261660057	GSE41804
ACSL3	0.23861033799999962	11.9355406525	1.8685064876593296	0.06894396206253472	0.21942318854693107	-4.66904098527285	GSE41804
ACSL4	1.9923930324999992	9.54561523235	4.097717564245031	1.9510023674185488e-4	0.004832403609477154	0.6004986052887711	GSE41804
ACSL5	-1.1439754801499975	11.178614834425	-3.668463383018332	7.040190896356685e-4	0.011514577852130585	-0.5905159219988931	GSE41804
ACSL6	-0.43783485609999956	7.21652800355	-0.7852219593564778	0.4368974543486517	0.6610440512239145	-6.025464655040272	GSE41804
ACSM1	0.8951457429499993	7.549542773375	1.493902917862372	0.1429593813549775	0.34553282473498054	-5.2517306264380945	GSE41804
ACSM2A	-1.2085830703499993	13.370482544825	-2.05718853119502	0.04615313935849567	0.16984761300378218	-4.334388010215548	GSE41804
ACSM2B	-0.8693941312499995	12.337274672875001	-1.9184959865020899	0.062123053397689226	0.20571818854619175	-4.582958646601453	GSE41804
ACSM3	-1.4883098249	10.243547467800001	-4.683861832891936	3.156778630137309e-5	0.0015293854240841177	2.3041786480861592	GSE41804
ACSM5	-1.6796568538500005	10.880834373075	-3.486168462338103	0.0011940932713005868	0.016123594618623005	-1.0775042166783706	GSE41804
ACSS1	0.16258287589999992	8.1378123295000009	0.6305934884852297	0.5318522441648206	0.7362419460801961	-6.132748761614376	GSE41804
ACSS2	-0.32611140465000005	8.835845779375001	-1.807632913998893	0.07810221312439937	0.23774943214316535	-4.77129279009675	GSE41804
ACSS3	-0.31876296414999883	11.697017600925	-1.0947423721784295	0.280103864363877	0.5133624872784073	-5.743154485368887	GSE41804
ACTA1	0.1701594429500003	3.875697496375	0.4771838906142846	0.6357987304018012	0.8082280775777503	-6.216439042842645	GSE41804
ACTA2	0.6112179508499999	10.731737969625	1.925802908512483	0.06117621348313162	0.20381031355894447	-4.570218222113885	GSE41804
ACTA2-AS1	0.28446686105	7.952325603925	1.3672648848086268	0.1790905582159293	0.3935505518609062	-5.422641974878723	GSE41804
ACTB	-0.17418549199999991	15.558157817	-1.4370243960548483	0.15839968654522998	0.36734204492733347	-5.330178978789749	GSE41804
ACTBP9	0.19024991294999985	5.585323069525	0.4047287790403999	0.687808701170066	0.8420701641463556	-6.2480000135739795	GSE41804
ACTC1	0.8399793655999999	3.0003584785	1.7336268353614717	0.09059966827809604	0.25989906159216974	-4.891732604589656	GSE41804
ACTG1	-0.13714417550000005	14.91225725725	-1.0826949895037778	0.2853542574779539	0.5190159660278192	-5.755793660792076	GSE41804
ACTG1P17	0.7199916931	4.61994883775	1.7823872960377236	0.08219133095859968	0.24545689488501082	-4.8128594293970854	GSE41804
ACTG1P4	-0.40095152974999937	9.924708659875	-1.176969898958097	0.24608522493540805	0.47697513125010527	-5.653389556563381	GSE41804
ACTG2	1.051872740449999	6.373558924475	3.12199162538982	0.0033112860071962476	0.030845795693184273	-2.0099469007576403	GSE41804
ACTL10	0.4665221679500001	6.067220832325	1.4007932022765583	0.16889910684162784	0.3818784832775105	-5.378721018622957	GSE41804
ACTL6A	0.4639017283999996	8.971503723	2.4870243130234635	0.017101493192744212	0.09039620783262192	-3.478699374574645	GSE41804
ACTL6B	-0.08805582364999998	3.276818961725	-0.2808772245579546	0.7802359214681858	0.8956449604061976	-6.290019653541526	GSE41804
ACTL7A	0.024552056199999957	2.3004129961	0.07448576511468795	0.9409909216159075	0.9737592179101842	-6.326387220333822	GSE41804
ACTL7B	-0.08493598614999993	3.948183626325	-0.18774033719404726	0.8520185866548112	0.9312493179808716	-6.311653132585166	GSE41804
ACTL8	1.8931290125500004	5.908558244975	2.1938053061335223	0.034052369274616814	0.1410843144701177	-4.075988917367729	GSE41804
ACTL9	0.6053180635999998	3.02222828245	1.1782701063655738	0.24557252895981785	0.47627846134655116	-5.651921424403119	GSE41804
ACTN1	-0.03999729199999953	11.04604086155	-0.23811557515526682	0.8129932627101286	0.9125408897695266	-6.301016883098369	GSE41804
ACTN2	1.8209370436499994	4.749054790825	3.049204811465632	0.004034591034193856	0.035021731351484016	-2.1891223687509447	GSE41804
ACTN3	-0.30365439310000025	3.88159611625	-0.6265572677380506	0.5344688675772565	0.7377077649995178	-6.135242362140422	GSE41804
ACTN4	-0.1437693290999992	9.81000273005	-1.1746720868959888	0.24699319749891877	0.47816686257672925	-5.655980443163395	GSE41804
ACTR10	0.08098089515000015	10.443557482075	0.7271112386417352	0.47134422673312903	0.689565603882289	-6.068460469849381	GSE41804
ACTR1A	0.046112441750000226	10.539595829625	0.4562289616873974	0.6506649302578608	0.8188553212553801	-6.226094469140256	GSE41804
ACTR1B	-0.4009095203499991	8.371682593625	-3.866102894269093	3.9239800057355983e-4	0.007870996004346074	-0.049275050956334	GSE41804
ACTR2	0.2596166879999995	12.356734729	2.8154353894740223	0.007491505812842207	0.052704633229869506	-2.746558023714522	GSE41804
ACTR3	0.36715077999999957	12.6240660095	3.433213509318473	0.001389242580748437	0.017635143520869024	-1.2165799629587397	GSE41804
ACTR3B	-0.25782397699999937	8.19363748245	-1.8279220869783517	0.07494165885581539	0.23150918336915616	-4.737528848182105	GSE41804
ACTR3BP2	-1.0732451487499992	4.806644289775	-2.2915728256988825	0.027210606391671367	0.12206894634729373	-3.8831366694212748	GSE41804
ACTR3C	-0.3960545912499997	7.911222168225	-2.6475054902031485	0.011502778812627078	0.07007889077465444	-3.1287936143858355	GSE41804
ACTR5	0.3177299638000008	8.652456516	2.270298161573815	0.028584932599412645	0.12566856079931757	-3.925652400394201	GSE41804
ACTR6	0.3624264945499993	9.784223709525	1.9515654004502283	0.05793616823745743	0.19618391464343268	-4.524979836640619	GSE41804
ACTR8	0.1813234915999999	8.40204883235	1.4664613323078004	0.15025242850447185	0.35499522941867884	-5.289919315869174	GSE41804
ACTRT2	-0.22151137954999967	3.584172475325	-0.5855701717428777	0.5614165621971796	0.7575519184588579	-6.1596744386093345	GSE41804
ACTRT3	-0.46754316010000063	6.47140032895	-1.5189578207957486	0.13654937805284934	0.3362035790360647	-5.216312237043964	GSE41804
ACVR1	-0.03671750050000013	8.6737764338	-0.27435750736718995	0.7852058685056589	0.8983976994780517	-6.291813025076575	GSE41804
ACVR1B	0.18049157675	10.960033964075	0.8953205594757391	0.3759114660530183	0.6086934427577895	-5.9352521285305215	GSE41804
ACVR1C	-0.5394716249999997	6.2342575336	-2.0179191309707596	0.0502644306478332	0.17935443997374173	-4.40620024169616	GSE41804
ACVR2A	-0.17254388040000035	10.6684105713	-1.5444857463766455	0.13025711017349154	0.32643812414792184	-5.1796873373889305	GSE41804
ACVR2B	-0.12887659954999972	8.516411222075	-0.5334351975058612	0.5966507498359105	0.7817392218971827	-6.188403356484439	GSE41804
ACVR2B-AS1	0.038978293299999335	8.1516421441	0.16217573669510413	0.8719746803610874	0.9410884357426891	-6.316090033124115	GSE41804
ACVRL1	0.4757376801500004	9.311567722125	2.0410459485908925	0.047806242894798325	0.17363987338296008	-4.364043299339903	GSE41804
ACY1	0.03361273784999998	2.500326518025	0.15455727197155736	0.8779387731023933	0.9438751948729898	-6.317287050332326	GSE41804
ACY3	-1.0272527135499998	7.220881074875	-4.067615098901982	2.1381279505196577e-4	0.005133631049409946	0.5151833417590259	GSE41804
ACYP1	0.4337492615499995	8.874253729575	2.4482373332058947	0.018783708173844654	0.09618691240716637	-3.560903148133878	GSE41804
ADA	0.5615911347	6.7499361124	2.6858723018997415	0.010441970963429683	0.06575089933637346	-3.0428761315449937	GSE41804
ADAD1	0.21110653874999968	4.032848438275	0.36892543835861125	0.7141069008198163	0.858509332356468	-6.261697186781061	GSE41804
ADAD2	-0.5620751216999991	3.4884259251	-1.4646486226670796	0.1507443678210547	0.3557685105651415	-5.2924196379006165	GSE41804
ADAL	0.18310784160000024	7.48844293135	0.9354891636555283	0.35508644389018085	0.5888690564872383	-5.899511683312613	GSE41804
ADAM10	0.1779635695000006	12.26478643975	1.7819802425919589	0.082258711157442	0.24555698419210042	-4.813525574938675	GSE41804
ADAM11	0.047170892150000164	4.3839976550749995	0.10426341006025903	0.9174754490273129	0.9620640005963998	-6.323745658284103	GSE41804
ADAM12	0.81881734565	5.523635784625	1.996850977837917	0.052598715695075834	0.18422122118692513	-4.444265162050814	GSE41804
ADAM15	0.6112892588500002	4.887193136375	1.5040183597463694	0.14034318972174603	0.34148606331287934	-5.237494261233458	GSE41804
ADAM17	0.3570912166500003	9.851324306224999	2.705178898642324	0.009942999417320528	0.06389620489438438	-2.9993205378331322	GSE41804
ADAM18	-0.6401267725000002	3.41339707425	-1.4913973260847087	0.14361337490742826	0.3464206857796947	-5.255243729818872	GSE41804
ADAM19	0.019451657750000868	8.965341439225	0.07496533936745436	0.9406117198685114	0.9737592179101842	-6.326351648155096	GSE41804
ADAM2	-0.1816471451999999	2.9434577547	-0.34156076745118213	0.7344491085233809	0.8695824141795716	-6.271316994709563	GSE41804
ADAM20	0.26580016639999976	6.70644985545	0.817344803130639	0.41851852536283507	0.6461343848273776	-6.000323093087578	GSE41804
ADAM21	0.7810376108499997	5.229426235425	1.6393139970191042	0.10890156115488261	0.29233436224216414	-5.038937212468643	GSE41804
ADAM22	0.9752372537499994	5.413594159975	2.8718623228215336	0.006466629280019748	0.047944303588367265	-2.6146180169495756	GSE41804
ADAM23	0.26214241900000007	4.8511962934	0.4453651686775681	0.6584297427009611	0.8235538793579048	-6.230931353148783	GSE41804
ADAM28	0.11631649795000037	7.195867781525	0.22328569836570525	0.8244366751662014	0.9187955835283765	-6.3044087928383465	GSE41804
ADAM30	-1.289819017649999	3.202391500975	-2.750994945781679	0.008845784380763267	0.05916623778027927	-2.895111698422993	GSE41804
ADAM32	0.11579105240000005	4.09826801035	0.21339842744596269	0.8320878808276951	0.9222507486978909	-6.306549382787186	GSE41804
ADAM33	-0.03718159229999916	8.94813083385	-0.1545239051919355	0.8779649102680125	0.9438751948729898	-6.317292166442175	GSE41804
ADAM3A	-0.8657798886999994	3.87448293485	-2.02551828372305	0.04944484483911667	0.17745812733629845	-4.392390934743928	GSE41804
ADAM3B	-0.5354219633000016	4.50105386745	-1.5167799317223374	0.1370972779250979	0.33701854296583283	-5.219411764869719	GSE41804
ADAM5	0.13777310365000028	3.106840887075	0.25402246710930715	0.8007647204836397	0.9059029818315271	-6.297136995511893	GSE41804
ADAM6	-0.7294418513999997	4.795071021	-1.945648539288836	0.058666930000837295	0.19788831265439816	-4.535413520307874	GSE41804
ADAM7	0.1611218826000006	3.07859738495	0.3289062215546257	0.7439230138800108	0.8747328281584797	-6.275516504422132	GSE41804
ADAM8	0.18507686254999994	7.721341918725	0.8319328421738674	0.4103302179672168	0.6390716139071287	-5.988583818553647	GSE41804
ADAM9	0.6524763140500005	10.119157369975	2.915031492410971	0.00577254957362566	0.04445943362469987	-2.512532905788953	GSE41804
ADAMDEC1	0.9255540823999994	6.07106871095	1.9619167490927558	0.05667659037746889	0.19318174090897536	-4.506663865004772	GSE41804
ADAMTS1	-0.8836072227500008	10.259716098275	-2.192879435818391	0.03412387689394594	0.14110654681309573	-4.077784087654804	GSE41804
ADAMTS10	-0.3660101491000001	5.79407089425	-0.8527206533770809	0.39883399987218804	0.627686644837217	-5.971509305294665	GSE41804
ADAMTS12	0.271552086649999	6.810481931775	0.7921086490541716	0.43291713497167406	0.658042515340565	-6.020156828130228	GSE41804
ADAMTS13	-2.6112160522	7.96926918595	-6.662072663460083	5.269094681465029e-8	4.4470079368884965e-5	8.324157384992015	GSE41804
ADAMTS14	-0.4353663926999996	4.8590885575	-0.918709604970912	0.3636921436602344	0.5969750697838235	-5.914624193572333	GSE41804
ADAMTS15	-0.5281233712	4.61689895565	-1.1576525469748642	0.25379425615655854	0.4853438641031752	-5.675023698338942	GSE41804
ADAMTS16	-0.3197054579999999	4.64323781305	-0.5983861315715077	0.5529176283495733	0.7517260730930166	-6.152209245387882	GSE41804
ADAMTS17	-0.04580179100000081	7.55288112145	-0.10230430042320432	0.9190204977877061	0.9625449798097435	-6.323946484492023	GSE41804
